CID,Odor dilution,EDIBLE,BAKERY,SWEET,FRUIT,FISH,GARLIC,SPICES,COLD,SOUR,BURNT,ACID,WARM,MUSKY,SWEATY,AMMONIA/URINOUS,DECAYED,WOOD,GRASS,FLOWER,CHEMICAL,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_imidazole,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_piperdine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfone,fr_thiazole,fr_thiophene,fr_unbrch_alkane
12741,0,,,36.0,,,,,,,,,,,,,,,,8.0,24.0,10.532611410304863,0.3337884490215841,10.532611410304863,0.3337884490215841,0.5166405270281391,156.269,136.10899999999998,156.15141526,66.0,0.1293399502822748,-0.30003102349469607,0.30003102349469607,0.1293399502822748,1.0,1.5454545454545454,2.090909090909091,16.137171536565237,10.08795819446459,1.9244705408030114,-1.9704274614397908,2.0607065342640714,-1.8844299897569408,5.747932610535967,-0.1166310149595748,2.849761282233442,97.04589952780505,8.52709773749546,7.857995758769697,7.857995758769697,5.270055610029662,4.7647843170117525,4.7647843170117525,3.21978205608898,3.21978205608898,1.882392158505876,1.882392158505876,1.1542755648352503,1.1542755648352503,-0.33,240.89588338167468,10.67,7.7734126163391934,9.67,70.18525215744279,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.02784531432067,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,58.79322575986332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,58.79322575986332,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,12.841643245852019,32.10410811463005,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,10.532611410304863,0.0,0.0,0.3337884490215841,0.0,8.409778911564626,3.8904878957755944,0.0,0.9,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,3.3260000000000023,48.67400000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
12748,0,,,,,,23.5,27.0,,,18.0,22.5,12.0,43.0,22.0,,11.5,,,,15.0,3.935185185185185,1.1111111111111112,3.935185185185185,1.1111111111111112,0.47943025980521636,99.158,94.118,99.01427016,32.0,0.0794068550356591,-0.2500517536856064,0.2500517536856064,0.0794068550356591,1.8333333333333333,2.6666666666666665,2.8333333333333335,32.13339302721199,10.599174794154052,1.755557512618121,-1.6438644152297825,1.95257304888495,-1.5916645490266341,7.071230377562898,1.2679595529189593,3.049648321313926,111.10850553448522,4.405777393935816,3.5101624243430725,4.326659005270798,2.893846850117352,1.7418853428829848,2.684694384465048,1.1298239711166116,1.848510269165928,0.5557948733492732,1.2601145318006723,0.2728911642759964,0.818673492827989,-0.37,33.548875021634686,3.807619893428064,1.3879287893368277,0.5712037700565781,40.65635648525158,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,11.336785877934737,0.0,6.923737199690624,11.073990765314376,5.51053927361738,0.0,11.336785877934737,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,16.584530038931756,0.0,0.0,0.0,0.0,11.336785877934737,4.9839785209472085,0.0,6.923737199690624,5.693927994848461,10.890602044083295,0.0,12.89,0.0,0.0,0.0,0.0,5.693927994848461,0.0,11.336785877934737,17.81433924377392,4.9839785209472085,0.0,0.0,1.628472222222222,3.935185185185185,2.013888888888889,2.939814814814815,0.0,0.0,0.0,1.9826388888888888,0.0,0.25,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.45152,26.850999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12748,1,,,,,,,12.0,,11.0,12.0,15.5,,18.0,,,12.0,,,,18.5,3.935185185185185,1.1111111111111112,3.935185185185185,1.1111111111111112,0.47943025980521636,99.158,94.118,99.01427016,32.0,0.0794068550356591,-0.2500517536856064,0.2500517536856064,0.0794068550356591,1.8333333333333333,2.6666666666666665,2.8333333333333335,32.13339302721199,10.599174794154052,1.755557512618121,-1.6438644152297825,1.95257304888495,-1.5916645490266341,7.071230377562898,1.2679595529189593,3.049648321313926,111.10850553448522,4.405777393935816,3.5101624243430725,4.326659005270798,2.893846850117352,1.7418853428829848,2.684694384465048,1.1298239711166116,1.848510269165928,0.5557948733492732,1.2601145318006723,0.2728911642759964,0.818673492827989,-0.37,33.548875021634686,3.807619893428064,1.3879287893368277,0.5712037700565781,40.65635648525158,0.0,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,11.336785877934737,0.0,6.923737199690624,11.073990765314376,5.51053927361738,0.0,11.336785877934737,0.0,4.9839785209472085,0.0,6.923737199690624,0.0,16.584530038931756,0.0,0.0,0.0,0.0,11.336785877934737,4.9839785209472085,0.0,6.923737199690624,5.693927994848461,10.890602044083295,0.0,12.89,0.0,0.0,0.0,0.0,5.693927994848461,0.0,11.336785877934737,17.81433924377392,4.9839785209472085,0.0,0.0,1.628472222222222,3.935185185185185,2.013888888888889,2.939814814814815,0.0,0.0,0.0,1.9826388888888888,0.0,0.25,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.45152,26.850999999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12810,0,24.0,15.0,31.5,11.0,,,,,,,,,,,,,,,22.0,33.0,10.883938570798689,0.0025448790627364826,10.883938570798689,0.0025448790627364826,0.4786654741539233,170.25199999999998,152.10799999999998,170.130679816,70.0,0.30555643471556115,-0.46236353457298796,0.46236353457298796,0.30555643471556115,1.5,2.3333333333333335,3.0,16.544087699037075,10.028953471313121,2.186001214634644,-2.2134385160246737,2.1837641627201254,-2.226596597157675,5.696444858028822,-0.15354801483386848,2.097727745725677,142.77400566229178,8.811554787871634,7.843594318423186,7.843594318423186,5.82569850269549,5.021107303566926,5.021107303566926,3.499878507023497,3.499878507023497,2.3347655948775525,2.3347655948775525,1.6030857830080365,1.6030857830080365,-0.53,571.9605540799137,9.557183958151702,5.175013037303056,3.244738765570308,74.29296623342044,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.765380445542643,25.683286491704038,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,57.973454947921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,51.8694885601727,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,19.26246486877803,19.26246486877803,0.0,0.0,6.923737199690624,4.736862953800049,5.193945578231293,0.0,10.883938570798689,0.0,0.0,0.0025448790627364826,0.0,7.732189783320735,2.1873811885865457,0.0,0.9,12.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,2.6624000000000008,47.87300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12810,1,51.0,,34.0,25.0,,,,,,,,,,,,,,,53.5,16.0,10.883938570798689,0.0025448790627364826,10.883938570798689,0.0025448790627364826,0.4786654741539233,170.25199999999998,152.10799999999998,170.130679816,70.0,0.30555643471556115,-0.46236353457298796,0.46236353457298796,0.30555643471556115,1.5,2.3333333333333335,3.0,16.544087699037075,10.028953471313121,2.186001214634644,-2.2134385160246737,2.1837641627201254,-2.226596597157675,5.696444858028822,-0.15354801483386848,2.097727745725677,142.77400566229178,8.811554787871634,7.843594318423186,7.843594318423186,5.82569850269549,5.021107303566926,5.021107303566926,3.499878507023497,3.499878507023497,2.3347655948775525,2.3347655948775525,1.6030857830080365,1.6030857830080365,-0.53,571.9605540799137,9.557183958151702,5.175013037303056,3.244738765570308,74.29296623342044,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,19.765380445542643,25.683286491704038,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,57.973454947921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,51.8694885601727,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,19.26246486877803,19.26246486877803,0.0,0.0,6.923737199690624,4.736862953800049,5.193945578231293,0.0,10.883938570798689,0.0,0.0,0.0025448790627364826,0.0,7.732189783320735,2.1873811885865457,0.0,0.9,12.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,2.6624000000000008,47.87300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12813,1,,,24.5,25.0,,,,,,,,,,,,,,,,18.0,10.720111410304863,-0.004174513941378688,10.720111410304863,0.004174513941378688,0.46809996999041825,170.25199999999998,152.10799999999998,170.130679816,70.0,0.3056979856420554,-0.46234512592246474,0.46234512592246474,0.3056979856420554,1.4166666666666667,2.25,2.8333333333333335,16.548394250029638,10.076618937590764,2.2154122457446253,-2.069428305185533,2.18877611595428,-2.0546576692989293,5.70884075369254,-0.1411253597839801,1.966275194979551,142.77400566229178,8.811554787871634,7.843594318423186,7.843594318423186,5.82569850269549,5.021107303566926,5.021107303566926,3.4998785070234972,3.4998785070234972,2.3482023216463905,2.3482023216463905,1.5846307056731639,1.5846307056731639,-0.53,711.7488434031932,9.557183958151702,5.175013037303056,3.244738765570308,74.29296623342044,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.186202068468653,19.26246486877803,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,57.973454947921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,51.8694885601727,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,4.736862953800049,5.102587159863946,0.0,10.720111410304863,0.0,0.0,-0.004174513941378688,0.0,7.977512991307633,2.2039629524649365,0.0,0.9,12.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,2.6624000000000008,47.87300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
12813,0,15.0,,46.5,27.0,,,,,,,,12.5,,,,,,,16.0,20.0,10.720111410304863,-0.004174513941378688,10.720111410304863,0.004174513941378688,0.46809996999041825,170.25199999999998,152.10799999999998,170.130679816,70.0,0.3056979856420554,-0.46234512592246474,0.46234512592246474,0.3056979856420554,1.4166666666666667,2.25,2.8333333333333335,16.548394250029638,10.076618937590764,2.2154122457446253,-2.069428305185533,2.18877611595428,-2.0546576692989293,5.70884075369254,-0.1411253597839801,1.966275194979551,142.77400566229178,8.811554787871634,7.843594318423186,7.843594318423186,5.82569850269549,5.021107303566926,5.021107303566926,3.4998785070234972,3.4998785070234972,2.3482023216463905,2.3482023216463905,1.5846307056731639,1.5846307056731639,-0.53,711.7488434031932,9.557183958151702,5.175013037303056,3.244738765570308,74.29296623342044,4.736862953800049,6.103966387748303,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,26.186202068468653,19.26246486877803,6.4208216229260096,0.0,9.53140013787187,5.969305287951849,0.0,0.0,0.0,57.973454947921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,51.8694885601727,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,12.841643245852019,25.683286491704038,0.0,0.0,6.923737199690624,4.736862953800049,5.102587159863946,0.0,10.720111410304863,0.0,0.0,-0.004174513941378688,0.0,7.977512991307633,2.2039629524649365,0.0,0.9,12.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0,1.0,1.0,1.0,2.6624000000000008,47.87300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
13187,1,,,,,,,,,,,,,,,,,,,,,10.47643857079869,0.33009117535903276,10.47643857079869,0.33009117535903276,0.5209988837775531,142.242,124.09799999999997,142.135765196,60.0,0.1293399502822649,-0.30003102349469607,0.30003102349469607,0.1293399502822649,1.1,1.7,2.2,16.137170745825973,10.103367379181854,1.9169611695626583,-1.9538498718442883,2.040486319932213,-1.882099379570334,5.747929218114289,-0.1166303262493644,2.838589121813916,86.72905595320057,7.819990956308912,7.150888977583149,7.150888977583149,4.770055610029662,4.2647843170117525,4.2647843170117525,2.866228665495706,2.866228665495706,1.632392158505876,1.632392158505876,0.9774988695386136,0.9774988695386136,-0.33,142.19516056908168,9.67,6.785340253748558,7.669999999999999,63.82031004304618,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,52.372404136937305,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,12.841643245852019,25.683286491704038,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,10.47643857079869,0.0,0.0,0.33009117535903276,0.0,6.994269652305366,3.8658672682035777,0.0,0.8888888888888888,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.935900000000001,44.057000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
13187,0,16.0,,29.0,22.0,,,,,22.5,,29.0,,,,,,,,21.0,27.0,10.47643857079869,0.33009117535903276,10.47643857079869,0.33009117535903276,0.5209988837775531,142.242,124.09799999999997,142.135765196,60.0,0.1293399502822649,-0.30003102349469607,0.30003102349469607,0.1293399502822649,1.1,1.7,2.2,16.137170745825973,10.103367379181854,1.9169611695626583,-1.9538498718442883,2.040486319932213,-1.882099379570334,5.747929218114289,-0.1166303262493644,2.838589121813916,86.72905595320057,7.819990956308912,7.150888977583149,7.150888977583149,4.770055610029662,4.2647843170117525,4.2647843170117525,2.866228665495706,2.866228665495706,1.632392158505876,1.632392158505876,0.9774988695386136,0.9774988695386136,-0.33,142.19516056908168,9.67,6.785340253748558,7.669999999999999,63.82031004304618,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.60702369139466,13.344558822616634,6.4208216229260096,0.0,4.794537184071822,5.783244946364939,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,0.0,52.372404136937305,0.0,0.0,17.07,0.0,4.794537184071822,0.0,5.783244946364939,12.841643245852019,25.683286491704038,6.923737199690624,0.0,6.923737199690624,0.0,0.0,0.0,10.47643857079869,0.0,0.0,0.33009117535903276,0.0,6.994269652305366,3.8658672682035777,0.0,0.8888888888888888,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.935900000000001,44.057000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
13204,1,,,,,,,,,,,,,,,,,,,,,10.45125,-0.0381944444444442,10.45125,0.0381944444444442,0.44068114462054087,114.14399999999999,104.06399999999998,114.06807956,46.0,0.3055463044366053,-0.46265842197349405,0.46265842197349405,0.3055463044366053,1.75,2.5,2.875,16.543465305286745,10.120202736063627,2.1419467967563524,-2.167304074694924,2.116373955329426,-2.1936407383183547,5.695852110927456,-0.15192819414150086,2.336356083029012,98.70165766734146,5.983127663125442,5.015167193676994,5.015167193676994,3.787693700234704,2.983102501106141,2.983102501106141,2.1927053408400368,2.1927053408400368,1.3241815698499642,1.3241815698499642,0.8761003604130647,0.8761003604130647,-0.53,64.0524865010122,5.603868808567603,2.158633811658892,1.218715724306959,48.833197775834,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.103966387748303,9.53140013787187,5.969305287951849,0.0,0.0,0.0,32.29016845621695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,26.186202068468653,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,12.841643245852019,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.847222222222222,0.0,10.45125,0.0,0.0,-0.0381944444444442,0.0,2.812083333333333,1.927638888888889,0.0,0.8333333333333334,8.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.1019999999999999,29.404999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13204,0,25.0,,16.0,,,,,,,,,19.5,,,,,,,,23.0,10.45125,-0.0381944444444442,10.45125,0.0381944444444442,0.44068114462054087,114.14399999999999,104.06399999999998,114.06807956,46.0,0.3055463044366053,-0.46265842197349405,0.46265842197349405,0.3055463044366053,1.75,2.5,2.875,16.543465305286745,10.120202736063627,2.1419467967563524,-2.167304074694924,2.116373955329426,-2.1936407383183547,5.695852110927456,-0.15192819414150086,2.336356083029012,98.70165766734146,5.983127663125442,5.015167193676994,5.015167193676994,3.787693700234704,2.983102501106141,2.983102501106141,2.1927053408400368,2.1927053408400368,1.3241815698499642,1.3241815698499642,0.8761003604130647,0.8761003604130647,-0.53,64.0524865010122,5.603868808567603,2.158633811658892,1.218715724306959,48.833197775834,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,19.765380445542643,6.4208216229260096,6.103966387748303,9.53140013787187,5.969305287951849,0.0,0.0,0.0,32.29016845621695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.073271675700152,9.53140013787187,0.0,26.186202068468653,0.0,0.0,26.3,0.0,4.794537184071822,12.073271675700152,6.4208216229260096,12.841643245852019,0.0,0.0,6.923737199690624,0.0,4.736862953800049,4.847222222222222,0.0,10.45125,0.0,0.0,-0.0381944444444442,0.0,2.812083333333333,1.927638888888889,0.0,0.8333333333333334,8.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.1019999999999999,29.404999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13216,0,52.0,,15.0,,,,14.0,,,,,,19.0,,,,11.0,15.0,57.0,24.0,9.448086734693877,0.03643518518518496,9.448086734693877,0.03643518518518496,0.5675086712165547,154.253,136.10899999999998,154.135765196,64.0,0.05426927764326213,-0.3931201024541149,0.3931201024541149,0.05426927764326213,0.8181818181818182,1.5454545454545454,2.3636363636363638,16.265939525195844,9.700209957241313,2.303899550171253,-2.3701727081449415,2.3965013197947274,-2.294721133357895,4.821069337054083,0.04910822858058784,1.9323192636083935,132.83446685613666,7.68179827587471,7.129011871374669,7.129011871374669,5.360173345306138,5.041021965863672,5.041021965863672,4.271492396997928,4.271492396997928,3.5120030017587363,3.5120030017587363,2.8485819689626393,2.8485819689626393,-0.04,487.8529731213885,7.600932428048904,3.139132040627886,1.5840336384191231,68.80630150253658,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.683286491704038,31.098276961100815,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,11.835812092322787,51.04971774823038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,11.835812092322787,44.94575136048208,0.0,0.0,20.23,0.0,5.106527394840706,6.103966387748303,0.0,24.677455338174802,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.448086734693877,0.0,1.8607870370370367,0.0,9.191126228269084,0.0,0.0,1.0,11.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.3376000000000006,45.30580000000002,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
